ReviewDate,Comments
6/4/2019 11:43,No Additional Comments
5/31/2019 12:49,"Use API isExpertClean and remove isOsloAssociated() method implementation.
Both are doing the same work."
6/4/2019 11:43,No Additional Comments
6/4/2019 11:43,No Additional Comments
6/4/2019 11:43,No Additional Comments
6/4/2019 11:43,No Additional Comments
6/3/2019 14:16,No Additional Comments
6/3/2019 14:16,No Additional Comments
6/3/2019 14:16,No Additional Comments
7/16/2019 9:55,No Additional Comments
7/16/2019 9:55,No Additional Comments
6/12/2019 14:35,"Why PMD and FindBugs are used? If it is for Static code analysis please remove.
We should be using only lint for static analysis."
6/12/2019 17:28,This will break the functionality when only solution is onboarded.
7/9/2019 16:14,
7/9/2019 16:15,If refreshCb is null then there is possibility of crash. Please add null check.
7/9/2019 17:19,"StandardCharsets.UTF_8 value is null this may lead to some issue as before we are passing ""UTF-8"". Please check."
7/9/2019 17:23,StandardCharsets.UTF_8 value is null this may lead to some issue as before we are passing “UTF-8”. Please check.
7/9/2019 17:27,StandardCharsets.UTF_8 value is null this may lead to some issue as before we are passing “UTF-8”. Please check
7/9/2019 17:27,StandardCharsets.UTF_8 value is null this may lead to some issue as before we are passing “UTF-8”. Please check
7/9/2019 19:43,StandardCharsets.UTF_8 value is null. Please check.
7/9/2019 19:44,Put this peace of code with in {}
7/9/2019 19:46,"We should not use hard code values like this . What was the problem with the current implementation ?

make private final int MIN_TIME_GAP_FOR_IMU_LOCK = 2000; static"
7/9/2019 19:49,Make it private.
7/9/2019 19:54,Implement the BrushHeadListener interface
7/9/2019 19:57,Why comments removed ?
7/10/2019 9:12,Why this condition removed ?
7/10/2019 9:21,align changes with the original code (Do not change the position of functions and variables it makes reviewer life difficult). means move rawSensorPacketListener code up SensorDataReceiver function down. 
7/10/2019 9:36,Why this was moved to local scope. It may happen when some body put log they may miss to see that there is a tag exist.
7/10/2019 9:56,check if this import is really required ?
7/10/2019 9:56,Why the access specifier changes from private to public
7/10/2019 9:59,put this return statement with in {}
7/10/2019 10:04,There is a util API to check is user logged in please check and use that
7/10/2019 12:10,"StandardCharsets.UTF_8 default value is null How it will hold ""UTF-8"" ?"
7/10/2019 12:37,For below 3 cases where String.format  removed Please check and confirm that all no other language string for these 3 strings contains %s 
7/10/2019 15:28,Suppress working and keep them global
7/10/2019 16:58,This change is conflicting with the similar changes done in Tuscany activity. Lets discuss.
7/10/2019 17:02,Revert back this line with sub-press warning.
7/10/2019 17:15,"StandardCharsets.UTF_8 value is null. How it will get value  ""UTF-8"" ?"
7/10/2019 17:17,"StandardCharsets.UTF_8 value is null. How it will get value  ""UTF-8"" ?"
7/10/2019 17:18,"StandardCharsets.UTF_8 value is null. How it will get value  ""UTF-8"" ?"
7/10/2019 17:30,Revert this line and add suppress warning if required.
7/10/2019 17:30,Use NUM_ITEMS variable here.
7/10/2019 18:06,Keep here only . if required suppress warning
7/10/2019 18:06,Remove from here
7/10/2019 18:09,keep this test API. This is helpful for dev test.
7/10/2019 18:19,Wrong logic: The condition was for tuscany and shanghai with the modified logic it has included OSLO which is wrong. please check.
7/11/2019 11:03,
7/11/2019 12:48,What was need to write arrayListToPrimitiveInt ? I think there might be a warning related to performance as we are passing fixed size array If this is the case it can be resolved using by passing 0 size array for example : ArrayUtils.toPrimitive(completedSubSegmentsList.toArray(new Integer[0]));
7/11/2019 12:58,Revert this change. If it was done for warning please suppress it.
7/11/2019 13:03,"Revert this line if required suppress with warning.

related changes needs to ben done in @Override
    public int getCount() {
        return DRS_PAGE_COUNT;
    }"
7/11/2019 14:07,Why this change? revert it back
7/11/2019 14:10,Why this change ? Is this change related to some other issue ?
7/11/2019 16:12,
7/11/2019 16:13,Use var position inside this. There is no problem using position inside this.
7/11/2019 17:16,Revert this change
7/11/2019 17:17,Revert this change with suppress warning if required.
7/11/2019 17:28,Based on the given comment before  check if this implementation required.
7/15/2019 16:58,Code removed. so test file also remobved
7/11/2019 17:32,Revert this change
7/11/2019 17:42,This API May not required. Please check the comments given  whether this API is called.
7/11/2019 17:55,Keep y0 and x1 for and use them
7/11/2019 18:09,Revert this change . should be global
7/11/2019 18:12,Imp : Revert this changes. It may impact.
7/11/2019 18:14,Revert this change. if required suppress warning.
7/11/2019 18:16,Similar comment was given before. Java might be giving error related performance as fixed size array passed replace by this ArrayUtils.toPrimitive(finalVisibleSubSegmentsIndexList.toArray(new Integer[0]))
7/11/2019 18:17,Revert this change. If required suppress warning.
7/11/2019 18:23,Important : Validate this condition It should be !=
7/12/2019 9:38,Remove this xml file along with TestActivity.java file title_activity_test string and TestTuscanyApplicationActivity.java file
7/12/2019 10:29,Based on the comment if you remove the API remove this test case also.
7/15/2019 16:57,file removed
7/12/2019 10:43,Why this change was done ?
7/12/2019 10:58,"Make it private. rename the API to init calendar. Also move the public Calendar calendar = Calendar.getInstance(); to this method.

The method should return Calendar obj."
7/12/2019 11:22,Make this API private. Also change the name to getSessionForCloudUpload.
7/16/2019 9:55,No Additional Comments
7/16/2019 9:55,No Additional Comments
7/16/2019 9:55,No Additional Comments
7/14/2019 19:33,"Added ""UTF-8"" in TuscanyConstants"
7/14/2019 19:34,Added “UTF-8” in TuscanyConstants
7/14/2019 19:35,Added “UTF-8” in TuscanyConstants
7/14/2019 19:38,"Added ""UTF-8"" in TuscanyConstants"
7/14/2019 19:35,Added “UTF-8” in TuscanyConstants
7/14/2019 19:53,Used this method  - TuscanyUtils.isUserLogIn(getContext())
7/14/2019 19:39,"Added ""UTF-8"" in TuscanyConstants"
7/14/2019 19:40,"Added ""UTF-8"" in TuscanyConstants"
7/14/2019 19:41,"Added ""UTF-8"" in TuscanyConstants"
7/14/2019 19:42,"Added ""UTF-8"" in TuscanyConstants"
7/14/2019 20:02,Added ArrayUtils.toPrimitive(completedSubSegmentsList.toArray(new Integer[0]))
7/15/2019 10:37,We are using in this file only ArrayListToArrayUtilTest
7/14/2019 20:08,Added  - ArrayUtils.toPrimitive(finalVisibleSubSegmentsIndexList.toArray(new Integer[0]))
7/15/2019 16:55,It can not be removed it used in test case
7/15/2019 10:48,we are using in this ArrayListToArrayUtilTest.java file
6/6/2019 18:43,No Additional Comments
6/6/2019 18:43,No Additional Comments
6/6/2019 18:43,No Additional Comments
6/6/2019 18:43,No Additional Comments
6/6/2019 18:43,No Additional Comments
6/6/2019 18:43,No Additional Comments
6/6/2019 18:43,No Additional Comments
6/5/2019 13:10,No Additional Comments
6/5/2019 13:10,No Additional Comments
6/5/2019 13:10,No Additional Comments
6/5/2019 13:10,No Additional Comments
6/5/2019 13:10,No Additional Comments
6/5/2019 13:10,No Additional Comments
6/5/2019 13:10,No Additional Comments
6/5/2019 13:08,No Additional Comments
6/5/2019 13:05,Changes done
6/5/2019 12:24,Remove this string from all string. xml files and hard code the device_list list which is present in the array.xml
6/5/2019 13:05,Changes done
6/5/2019 13:08,No Additional Comments
6/5/2019 13:08,No Additional Comments
6/5/2019 13:08,No Additional Comments
6/5/2019 11:55,Instead of renaming this line can be removed from values-it/strings.xml
6/5/2019 13:08,No Additional Comments
6/5/2019 12:31,delete unused code
6/5/2019 12:42,Delete this line
6/5/2019 12:55,Review done. Only few commented code needs to be removed. This will be merged once RC 6.4.0 out from the integration branch.
6/17/2019 18:28,No Additional Comments
6/17/2019 18:28,No Additional Comments
6/17/2019 18:28,No Additional Comments
6/17/2019 18:28,No Additional Comments
6/17/2019 18:28,No Additional Comments
6/10/2019 15:02,No Additional Comments
6/10/2019 15:02,No Additional Comments
6/10/2019 15:02,No Additional Comments
6/10/2019 15:02,No Additional Comments
6/10/2019 14:04,I think this code is duplicated in Util.java please check.
6/10/2019 15:02,No Additional Comments
6/10/2019 15:02,No Additional Comments
6/7/2019 12:21,No Additional Comments
6/7/2019 12:21,No Additional Comments
6/7/2019 12:21,No Additional Comments
6/7/2019 12:21,No Additional Comments
6/7/2019 12:21,No Additional Comments
6/7/2019 12:21,No Additional Comments
6/7/2019 12:21,No Additional Comments
6/7/2019 12:21,No Additional Comments
6/10/2019 15:01,No Additional Comments
6/10/2019 15:01,No Additional Comments
6/10/2019 15:01,No Additional Comments
6/10/2019 15:01,No Additional Comments
6/10/2019 15:01,No Additional Comments
6/10/2019 15:01,No Additional Comments
6/10/2019 16:33,No Additional Comments
6/10/2019 16:33,No Additional Comments
6/10/2019 16:33,No Additional Comments
6/10/2019 16:33,No Additional Comments
6/10/2019 16:33,No Additional Comments
6/11/2019 14:34,No Additional Comments
6/10/2019 18:07,Why again posting to the UI thread ?
6/11/2019 14:34,No Additional Comments
6/11/2019 14:34,No Additional Comments
6/11/2019 14:34,No Additional Comments
6/11/2019 14:34,No Additional Comments
6/14/2019 16:44,No Additional Comments
6/12/2019 10:00,What was the problem with compareToIgnoreCase API ?
6/14/2019 16:44,No Additional Comments
6/14/2019 16:44,No Additional Comments
6/12/2019 11:04,"compareToIgnoreCase method compares two strings. If we are comparing two versions such as ""2.2.1"" with ""2.11.1"" this api fails because digit after first dot are 2 and 1 in this case 2 is grater than 1 hence result will be ""2.2.1"" > ""2.11.1"" which is not expected. Hence compareVersions() api is added to perform version comparison."
6/14/2019 16:44,No Additional Comments
6/11/2019 10:50,No Additional Comments
6/11/2019 10:50,No Additional Comments
6/11/2019 10:50,No Additional Comments
6/11/2019 10:50,No Additional Comments
6/11/2019 10:50,No Additional Comments
6/11/2019 10:50,No Additional Comments
6/11/2019 10:50,No Additional Comments
6/11/2019 11:49,No Additional Comments
6/11/2019 11:49,No Additional Comments
6/11/2019 11:43,remove HP Fortify and Blackduck
6/11/2019 11:51,No Additional Comments
6/11/2019 11:51,No Additional Comments
6/11/2019 11:51,No Additional Comments
6/11/2019 11:51,No Additional Comments
6/11/2019 11:57,No Additional Comments
6/11/2019 11:57,No Additional Comments
6/11/2019 11:57,No Additional Comments
6/11/2019 11:57,No Additional Comments
6/11/2019 11:57,No Additional Comments
6/11/2019 11:57,No Additional Comments
6/14/2019 10:44,No Additional Comments
6/14/2019 10:44,No Additional Comments
6/14/2019 10:44,No Additional Comments
6/14/2019 10:44,No Additional Comments
6/14/2019 10:44,No Additional Comments
6/14/2019 10:44,No Additional Comments
6/12/2019 16:33,No Additional Comments
6/12/2019 16:33,No Additional Comments
6/12/2019 16:33,No Additional Comments
6/12/2019 16:33,No Additional Comments
6/12/2019 16:33,No Additional Comments
6/12/2019 16:33,No Additional Comments
6/13/2019 11:13,Remove additional layout
6/19/2019 10:55,No Additional Comments
6/19/2019 10:55,No Additional Comments
6/19/2019 10:55,No Additional Comments
6/19/2019 10:55,No Additional Comments
6/19/2019 10:55,No Additional Comments
6/19/2019 10:55,No Additional Comments
6/13/2019 12:04,No Additional Comments
6/13/2019 12:04,No Additional Comments
6/13/2019 12:04,No Additional Comments
6/13/2019 12:04,No Additional Comments
6/13/2019 12:04,No Additional Comments
6/13/2019 12:04,No Additional Comments
6/13/2019 10:39,No Additional Comments
6/13/2019 10:39,No Additional Comments
6/13/2019 10:39,No Additional Comments
6/13/2019 10:39,No Additional Comments
6/13/2019 10:39,No Additional Comments
6/13/2019 10:39,No Additional Comments
6/13/2019 10:39,No Additional Comments
6/13/2019 10:39,No Additional Comments
6/13/2019 14:30,No Additional Comments
6/13/2019 14:30,No Additional Comments
6/13/2019 14:30,No Additional Comments
6/13/2019 14:30,No Additional Comments
6/13/2019 14:30,No Additional Comments
6/14/2019 15:18,No Additional Comments
6/14/2019 15:18,No Additional Comments
6/14/2019 15:18,No Additional Comments
6/14/2019 15:18,No Additional Comments
6/14/2019 15:18,No Additional Comments
6/14/2019 15:18,No Additional Comments
6/14/2019 15:18,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/14/2019 10:40,No Additional Comments
6/14/2019 10:40,No Additional Comments
6/14/2019 10:40,No Additional Comments
6/14/2019 10:40,No Additional Comments
6/14/2019 10:40,No Additional Comments
6/14/2019 10:40,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/14/2019 15:17,No Additional Comments
6/17/2019 10:23,No Additional Comments
6/17/2019 10:23,No Additional Comments
6/17/2019 10:23,No Additional Comments
6/17/2019 10:23,No Additional Comments
6/17/2019 10:23,No Additional Comments
6/17/2019 10:23,No Additional Comments
6/14/2019 16:37,No Additional Comments
6/14/2019 16:37,No Additional Comments
6/14/2019 16:37,No Additional Comments
6/14/2019 16:37,No Additional Comments
6/14/2019 16:37,No Additional Comments
6/14/2019 16:37,No Additional Comments
6/14/2019 16:37,No Additional Comments
6/17/2019 12:55,No Additional Comments
6/17/2019 12:55,No Additional Comments
6/17/2019 12:55,No Additional Comments
6/17/2019 12:55,No Additional Comments
6/17/2019 12:55,No Additional Comments
6/17/2019 12:55,No Additional Comments
6/17/2019 12:55,No Additional Comments
6/17/2019 14:43,No Additional Comments
6/17/2019 14:43,No Additional Comments
6/17/2019 14:43,No Additional Comments
6/17/2019 14:43,No Additional Comments
6/17/2019 14:43,No Additional Comments
6/17/2019 14:43,No Additional Comments
6/14/2019 18:08,No Additional Comments
6/14/2019 18:08,No Additional Comments
6/14/2019 18:08,No Additional Comments
6/14/2019 21:37,No Additional Comments
6/14/2019 21:37,No Additional Comments
6/14/2019 21:37,No Additional Comments
6/14/2019 21:50,No Additional Comments
6/14/2019 21:50,No Additional Comments
6/14/2019 21:50,No Additional Comments
6/14/2019 21:50,No Additional Comments
6/14/2019 21:50,No Additional Comments
6/17/2019 14:49,No Additional Comments
6/17/2019 14:49,No Additional Comments
6/17/2019 14:49,No Additional Comments
6/17/2019 14:49,No Additional Comments
5/6/2019 15:34,No Additional Comments
5/3/2019 15:36,Please get it tested by scrum tester. As there are many IDs has been changed there are chances of functionality break in terms of crash. After testing we can merge this issue.
5/6/2019 15:34,No Additional Comments
5/6/2019 15:34,No Additional Comments
5/6/2019 15:34,No Additional Comments
5/2/2019 21:20,No Additional Comments
5/2/2019 21:20,No Additional Comments
5/2/2019 21:20,No Additional Comments
5/2/2019 21:20,No Additional Comments
5/2/2019 21:20,No Additional Comments
5/2/2019 21:20,No Additional Comments
5/2/2019 21:20,No Additional Comments
5/2/2019 21:20,No Additional Comments
5/2/2019 21:20,No Additional Comments
5/2/2019 21:20,No Additional Comments
5/2/2019 21:20,No Additional Comments
